target,model,horizon,origin,y_true,y_pred,lo95,hi95
ron97,"ARIMA(1, 1, 1)",1,2024-01-31,3.47,3.4895957925407597,3.1797618058708967,3.7994297792106226
ron97,"ARIMAX(1, 1, 1)",1,2024-01-31,3.47,3.5479988474214883,3.308539585073529,3.7874581097694477
ron97,"ETS(add,add,None)",1,2024-01-31,3.47,3.4873787972958836,,
ron97,"ARIMA(1, 1, 1)",3,2024-01-31,3.47,3.5637766862718236,2.80330989862832,4.3242434739153275
ron97,"ARIMAX(1, 1, 1)",3,2024-01-31,3.47,3.709996736554676,3.13933317625425,4.280660296855102
ron97,"ETS(add,add,None)",3,2024-01-31,3.47,3.5221281437994523,,
ron97,"ARIMA(1, 1, 1)",6,2024-01-31,3.47,3.6864422018869774,2.4946794117944284,4.878204991979526
ron97,"ARIMAX(1, 1, 1)",6,2024-01-31,3.47,3.7442464674353957,2.8781431311054573,4.610349803765334
ron97,"ETS(add,add,None)",6,2024-01-31,3.47,3.5742521635548052,,
ron97,"ARIMA(1, 1, 1)",1,2024-02-29,3.47,3.4944655441191554,3.1879654102575294,3.8009656779807814
ron97,"ARIMAX(1, 1, 1)",1,2024-02-29,3.47,3.538762526419407,3.300893947342162,3.776631105496652
ron97,"ETS(add,add,None)",1,2024-02-29,3.47,3.4773062265635595,,
ron97,"ARIMA(1, 1, 1)",3,2024-02-29,3.47,3.569293904048049,2.816803617113287,4.321784190982811
ron97,"ARIMAX(1, 1, 1)",3,2024-02-29,3.47,3.6841564261545896,3.118599104752829,4.24971374755635
ron97,"ETS(add,add,None)",3,2024-02-29,3.47,3.4919152060540766,,
ron97,"ARIMA(1, 1, 1)",6,2024-02-29,3.47,3.6899651416777797,2.5106645163516177,4.869265767003942
ron97,"ARIMAX(1, 1, 1)",6,2024-02-29,3.47,3.6438301367969195,2.7871653852907365,4.500494888303102
ron97,"ETS(add,add,None)",6,2024-02-29,3.47,3.513828675289852,,
ron97,"ARIMA(1, 1, 1)",1,2024-03-31,3.47,3.492771596979575,3.189467397820046,3.796075796139104
ron97,"ARIMAX(1, 1, 1)",1,2024-03-31,3.47,3.482498108873788,3.246401378906108,3.718594838841468
ron97,"ETS(add,add,None)",1,2024-03-31,3.47,3.473069468464533,,
ron97,"ARIMA(1, 1, 1)",3,2024-03-31,3.47,3.5654999039492252,2.820665797221183,4.310334010677268
ron97,"ARIMAX(1, 1, 1)",3,2024-03-31,3.47,3.490966952437509,2.9258208081255743,4.056113096749444
ron97,"ETS(add,add,None)",3,2024-03-31,3.47,3.4792069453182584,,
ron97,"ARIMA(1, 1, 1)",6,2024-03-31,3.46,3.6834863630279,2.5158613595272974,4.851111366528503
ron97,"ARIMAX(1, 1, 1)",6,2024-03-31,3.46,3.3605950016334742,2.5025149239190116,4.218675079347936
ron97,"ETS(add,add,None)",6,2024-03-31,3.46,3.488413160598846,,
ron97,"ARIMA(1, 1, 1)",1,2024-04-30,3.47,3.4925313989047524,3.19234335706115,3.7927194407483547
ron97,"ARIMAX(1, 1, 1)",1,2024-04-30,3.47,3.555963047427898,3.3223265904438666,3.789599504411929
ron97,"ETS(add,add,None)",1,2024-04-30,3.47,3.471289883440436,,
ron97,"ARIMA(1, 1, 1)",3,2024-04-30,3.47,3.5638298739344654,2.8263645414041383,4.3012952064647925
ron97,"ARIMAX(1, 1, 1)",3,2024-04-30,3.47,3.478295605589923,2.918619588492019,4.037971622687826
ron97,"ETS(add,add,None)",3,2024-04-30,3.47,3.4738690366624123,,
ron97,"ARIMA(1, 1, 1)",6,2024-04-30,3.2575,3.679421585242745,2.522903295571247,4.835939874914243
ron97,"ARIMAX(1, 1, 1)",6,2024-04-30,3.2575,3.193140379187014,2.3430393796945217,4.043241378679506
ron97,"ETS(add,add,None)",6,2024-04-30,3.2575,3.477737766495377,,
ron97,"ARIMA(1, 1, 1)",1,2024-05-31,3.47,3.4920179207312048,3.194839954253287,3.7891958872091225
ron97,"ARIMAX(1, 1, 1)",1,2024-05-31,3.47,3.3451358925986634,3.112726296030151,3.577545489167176
ron97,"ETS(add,add,None)",1,2024-05-31,3.47,3.4705421543371937,,
ron97,"ARIMA(1, 1, 1)",3,2024-05-31,3.47,3.5618474805136207,2.8317074664287816,4.29198749459846
ron97,"ARIMAX(1, 1, 1)",3,2024-05-31,3.47,3.3746271908086967,2.814556829273427,3.9346975523439665
ron97,"ETS(add,add,None)",3,2024-05-31,3.47,3.4716262050724733,,
ron97,"ARIMA(1, 1, 1)",6,2024-05-31,3.19,3.675073008134003,2.530121080991593,4.820024935276413
ron97,"ARIMAX(1, 1, 1)",6,2024-05-31,3.19,3.121567402972796,2.267959672391978,3.9751751335536136
ron97,"ETS(add,add,None)",6,2024-05-31,3.19,3.4732522811753928,,
ron97,"ARIMA(1, 1, 1)",1,2024-06-30,3.47,3.49157326427986,3.1973233511644055,3.7858231773953146
ron97,"ARIMAX(1, 1, 1)",1,2024-06-30,3.47,3.5323620124866815,3.2999669763792494,3.7647570485941135
ron97,"ETS(add,add,None)",1,2024-06-30,3.47,3.4702278973713008,,
ron97,"ARIMA(1, 1, 1)",3,2024-06-30,3.46,3.5599892141589935,2.836780310528766,4.283198117789221
ron97,"ARIMAX(1, 1, 1)",3,2024-06-30,3.46,3.4408684479213885,2.8811230082424566,4.00061388760032
ron97,"ETS(add,add,None)",3,2024-06-30,3.46,3.4706835836870016,,
ron97,"ARIMA(1, 1, 1)",6,2024-06-30,3.19,3.670983588877777,2.53644928562161,4.805517892133944
ron97,"ARIMAX(1, 1, 1)",6,2024-06-30,3.19,3.405816545064547,2.551812634937426,4.259820455191668
ron97,"ETS(add,add,None)",6,2024-06-30,3.19,3.471367113160553,,
ron97,"ARIMA(1, 1, 1)",1,2024-07-31,3.47,3.4911489517909193,3.1997344013449296,3.782563502236909
ron97,"ARIMAX(1, 1, 1)",1,2024-07-31,3.47,3.4831395254742934,3.2524256738344084,3.7138533771141784
ron97,"ETS(add,add,None)",1,2024-07-31,3.47,3.4700957943253012,,
ron97,"ARIMA(1, 1, 1)",3,2024-07-31,3.2575,3.558232340268323,2.8419389094987446,4.274525771037902
ron97,"ARIMAX(1, 1, 1)",3,2024-07-31,3.2575,3.220932756501691,2.6677365887415574,3.7741289242618246
ron97,"ETS(add,add,None)",3,2024-07-31,3.2575,3.4702873373992595,,
ron97,"ARIMA(1, 1, 1)",6,2024-07-31,3.2125,3.6670463282680323,2.5434709302891614,4.790621726246903
ron97,"ARIMAX(1, 1, 1)",6,2024-07-31,3.2125,3.3268320724145504,2.4828954270278314,4.17076871780127
ron97,"ETS(add,add,None)",6,2024-07-31,3.2125,3.470574652010197,,
ron97,"ARIMA(1, 1, 1)",1,2024-08-31,3.46,3.4907375523966455,3.202082588240514,3.779392516552777
ron97,"ARIMAX(1, 1, 1)",1,2024-08-31,3.46,3.3217044110130214,3.093181768065317,3.5502270539607257
ron97,"ETS(add,add,None)",1,2024-08-31,3.46,3.470040273932784,,
ron97,"ARIMA(1, 1, 1)",3,2024-08-31,3.19,3.5565282073565645,2.84689203162024,4.266164383092889
ron97,"ARIMAX(1, 1, 1)",3,2024-08-31,3.19,3.245558170783484,2.6975390849983794,3.793577256568589
ron97,"ETS(add,add,None)",3,2024-08-31,3.19,3.470120802637311,,
ron97,"ARIMA(1, 1, 1)",6,2024-08-31,3.37,3.6632650751019145,2.54998701277626,4.776543137427569
ron97,"ARIMAX(1, 1, 1)",6,2024-08-31,3.37,3.402149768984395,2.566470008414426,4.237829529554364
ron97,"ETS(add,add,None)",6,2024-08-31,3.37,3.4702415956941013,,
ron97,"ARIMA(1, 1, 1)",1,2024-09-30,3.2575,3.4750327718407417,3.1890004554225775,3.761065088258906
ron97,"ARIMAX(1, 1, 1)",1,2024-09-30,3.2575,3.4154367917089177,3.186887456004838,3.6439861274129974
ron97,"ETS(add,add,None)",1,2024-09-30,3.2575,3.4542228983824,,
ron97,"ARIMA(1, 1, 1)",3,2024-09-30,3.19,3.537019857676044,2.8336082316328928,4.240431483719195
ron97,"ARIMAX(1, 1, 1)",3,2024-09-30,3.19,3.490174337211962,2.9373599422322503,4.042988732191674
ron97,"ETS(add,add,None)",3,2024-09-30,3.19,3.4426666870944027,,
ron97,"ARIMA(1, 1, 1)",6,2024-09-30,3.43,3.6406084933401877,2.5368456885038935,4.744371298176482
ron97,"ARIMAX(1, 1, 1)",6,2024-09-30,3.43,3.5727541076597076,2.728959971049159,4.416548244270256
ron97,"ETS(add,add,None)",6,2024-09-30,3.43,3.4253323701624065,,
ron97,"ARIMA(1, 1, 1)",1,2024-10-31,3.19,3.170299299853434,2.8811550877715755,3.4594435119352926
ron97,"ARIMAX(1, 1, 1)",1,2024-10-31,3.19,3.234269675791989,3.0041719362027144,3.4643674153812634
ron97,"ETS(add,add,None)",1,2024-10-31,3.19,3.1372976618282684,,
ron97,"ARIMA(1, 1, 1)",3,2024-10-31,3.2125,3.1809600325218756,2.4676523193192836,3.8942677457244677
ron97,"ARIMAX(1, 1, 1)",3,2024-10-31,3.2125,3.2632258351078143,2.718322585209404,3.8081290850062244
ron97,"ETS(add,add,None)",3,2024-10-31,3.2125,2.8968536454557507,,
ron97,"ARIMA(1, 1, 1)",6,2024-10-31,3.305,3.260149428460378,2.1387596624210365,4.3815391944997195
ron97,"ARIMAX(1, 1, 1)",6,2024-10-31,3.305,3.276175689117381,2.451337905879372,4.10101347235539
ron97,"ETS(add,add,None)",6,2024-10-31,3.305,2.5361876208969742,,
ron97,"ARIMA(1, 1, 1)",1,2024-11-30,3.19,3.1938354320831777,2.9072960721139514,3.480374792052404
ron97,"ARIMAX(1, 1, 1)",1,2024-11-30,3.19,3.1744242068469113,2.9461595331499746,3.402688880543848
ron97,"ETS(add,add,None)",1,2024-11-30,3.19,3.1007981732414573,,
ron97,"ARIMA(1, 1, 1)",3,2024-11-30,3.37,3.2411641550247565,2.5358374929278185,3.9464908171216946
ron97,"ARIMAX(1, 1, 1)",3,2024-11-30,3.37,3.2855323026933325,2.741568898995007,3.829495706391658
ron97,"ETS(add,add,None)",3,2024-11-30,3.37,2.9224046199598015,,
ron97,"ARIMA(1, 1, 1)",6,2024-11-30,3.2425,3.3255239322253707,2.2178435669208754,4.433204297529866
ron97,"ARIMAX(1, 1, 1)",6,2024-11-30,3.2425,3.147393726585982,2.3230367579952507,3.9717506951767136
ron97,"ETS(add,add,None)",6,2024-11-30,3.2425,2.6548142900373177,,
ron97,"ARIMA(1, 1, 1)",1,2024-12-31,3.2125,3.2090677130127783,2.9250904622043903,3.4930449638211662
ron97,"ARIMAX(1, 1, 1)",1,2024-12-31,3.2125,3.2148939588140983,2.9886524691980876,3.441135448430109
ron97,"ETS(add,add,None)",1,2024-12-31,3.2125,3.1514575827466995,,
ron97,"ARIMA(1, 1, 1)",3,2024-12-31,3.43,3.2620931786620737,2.5629026109519892,3.961283746372158
ron97,"ARIMAX(1, 1, 1)",3,2024-12-31,3.43,3.2597155337324546,2.7214967502265406,3.7979343172383686
ron97,"ETS(add,add,None)",3,2024-12-31,3.43,3.0743905636927096,,
ron97,"ARIMA(1, 1, 1)",6,2024-12-31,3.1100000000000003,3.3466997952404256,2.2481131274154826,4.445286463065369
ron97,"ARIMAX(1, 1, 1)",6,2024-12-31,3.1100000000000003,3.137865748274313,2.3231259255602543,3.9526055709883714
ron97,"ETS(add,add,None)",6,2024-12-31,3.1100000000000003,2.9587900351117247,,
ron97,"ARIMA(1, 1, 1)",1,2025-01-31,3.37,3.2398603507320787,2.958382751155982,3.521337950308175
ron97,"ARIMAX(1, 1, 1)",1,2025-01-31,3.37,3.306507295002433,3.0822493062416356,3.5307652837632304
ron97,"ETS(add,add,None)",1,2025-01-31,3.37,3.2090359610634485,,
ron97,"ARIMA(1, 1, 1)",3,2025-01-31,3.305,3.2962870342671784,2.6032820635151817,3.989292005019175
ron97,"ARIMAX(1, 1, 1)",3,2025-01-31,3.305,3.2225204516660018,2.689050739538272,3.7559901637937316
ron97,"ETS(add,add,None)",3,2025-01-31,3.305,3.202120021302923,,
ron97,"ARIMA(1, 1, 1)",6,2025-01-31,3.1225,3.381506962639578,2.2927169020094125,4.470297023269744
ron97,"ARIMAX(1, 1, 1)",6,2025-01-31,3.1225,3.2251529015973466,2.4176160769981494,4.032689726196543
ron97,"ETS(add,add,None)",6,2025-01-31,3.1225,3.1917461116621344,,
ron97,"ARIMA(1, 1, 1)",1,2025-02-28,3.43,3.4671392936649355,3.1861317319422446,3.7481468553876263
ron97,"ARIMAX(1, 1, 1)",1,2025-02-28,3.43,3.35067370576402,3.1277944623312153,3.573552949196825
ron97,"ETS(add,add,None)",1,2025-02-28,3.43,3.461784420086769,,
ron97,"ARIMA(1, 1, 1)",3,2025-02-28,3.2425,3.556931420943572,2.864745153850061,4.249117688037083
ron97,"ARIMAX(1, 1, 1)",3,2025-02-28,3.2425,3.269341170079068,2.740079324838102,3.798603015320034
ron97,"ETS(add,add,None)",3,2025-02-28,3.2425,3.645385160225684,,
ron97,"ARIMA(1, 1, 1)",6,2025-02-28,3.19,3.6562739876407293,2.5688971860469003,4.743650789234558
ron97,"ARIMAX(1, 1, 1)",6,2025-02-28,3.19,3.345130972845379,2.544778938844111,4.145483006846647
ron97,"ETS(add,add,None)",6,2025-02-28,3.19,3.920786270434056,,
ron97,"ARIMA(1, 1, 1)",1,2025-03-31,3.305,3.462067553452341,3.1832937763722744,3.7408413305324077
ron97,"ARIMAX(1, 1, 1)",1,2025-03-31,3.305,3.4430047459453315,3.221136797677572,3.664872694213091
ron97,"ETS(add,add,None)",1,2025-03-31,3.305,3.502780298909459,,
ron97,"ARIMA(1, 1, 1)",3,2025-03-31,3.1100000000000003,3.5247542435372323,2.839756239393266,4.209752247681199
ron97,"ARIMAX(1, 1, 1)",3,2025-03-31,3.1100000000000003,3.370667257392712,2.839083607347961,3.9022509074374634
ron97,"ETS(add,add,None)",3,2025-03-31,3.1100000000000003,3.64833479756606,,
ron97,"ARIMA(1, 1, 1)",6,2025-03-31,3.1475,3.618298757233072,2.5432008969915443,4.693396617474599
ron97,"ARIMAX(1, 1, 1)",6,2025-03-31,3.1475,3.4536644351333554,2.6467429256656465,4.260585944601065
ron97,"ETS(add,add,None)",6,2025-03-31,3.1475,3.8666665455509617,,
ron97,"ARIMA(1, 1, 1)",1,2025-04-30,3.2425,3.253619970978914,2.9744281201254106,3.532811821832418
ron97,"ARIMAX(1, 1, 1)",1,2025-04-30,3.2425,3.189893528152246,2.967216289541424,3.4125707667630683
ron97,"ETS(add,add,None)",1,2025-04-30,3.2425,3.264834145784401,,
ron97,"ARIMA(1, 1, 1)",3,2025-04-30,3.1225,3.2799779318081015,2.595192309400044,3.964763554216159
ron97,"ARIMAX(1, 1, 1)",3,2025-04-30,3.1225,3.242128705588221,2.7158063731117466,3.768451038064695
ron97,"ETS(add,add,None)",3,2025-04-30,3.1225,3.184463012372814,,
ron97,"ARIMA(1, 1, 1)",6,2025-04-30,3.194,3.357570914545135,2.2889313601650647,4.4262104689252055
ron97,"ARIMAX(1, 1, 1)",6,2025-04-30,3.194,3.2212278877632095,2.4273458462355024,4.015109929290916
ron97,"ETS(add,add,None)",6,2025-04-30,3.194,3.0639063122554333,,
ron97,"ARIMA(1, 1, 1)",1,2025-05-31,3.1100000000000003,3.242020948509762,2.96511137614052,3.518930520879004
ron97,"ARIMAX(1, 1, 1)",1,2025-05-31,3.1100000000000003,3.229119949681176,3.0078999547756613,3.450339944586691
ron97,"ETS(add,add,None)",1,2025-05-31,3.1100000000000003,3.1891863368603532,,
ron97,"ARIMA(1, 1, 1)",3,2025-05-31,3.19,3.285296042953179,2.6055245121498958,3.9650675737564622
ron97,"ARIMAX(1, 1, 1)",3,2025-05-31,3.19,3.340917904052434,2.8199440766196173,3.8618917314852506
ron97,"ETS(add,add,None)",3,2025-05-31,3.19,3.082554689906164,,
ron97,"ARIMA(1, 1, 1)",6,2025-05-31,3.1750000000000003,3.363353765201482,2.3020173114759372,4.424690218927028
ron97,"ARIMAX(1, 1, 1)",6,2025-05-31,3.1750000000000003,3.2818687497355676,2.4962247891942426,4.067512710276893
ron97,"ETS(add,add,None)",6,2025-05-31,3.1750000000000003,2.9226072194748807,,
diesel,"ARIMA(1, 1, 1)",1,2024-01-31,2.15,2.157038945165724,2.0561409899423584,2.2579369003890895
diesel,"ARIMAX(1, 1, 1)",1,2024-01-31,2.15,2.161551382917457,2.062948791372251,2.2601539744626633
diesel,"ETS(add,add,None)",1,2024-01-31,2.15,2.1493617365002367,,
diesel,"ARIMA(1, 1, 1)",3,2024-01-31,2.15,2.1848257769556487,1.8851557995260766,2.484495754385221
diesel,"ARIMAX(1, 1, 1)",3,2024-01-31,2.15,2.1937206632030186,1.9027045538314336,2.4847367725746037
diesel,"ETS(add,add,None)",3,2024-01-31,2.15,2.148085337166177,,
diesel,"ARIMA(1, 1, 1)",6,2024-01-31,3.1100000000000003,2.230834349828208,1.7462882701704274,2.7153804294859887
diesel,"ARIMAX(1, 1, 1)",6,2024-01-31,3.1100000000000003,2.2355544421404185,1.7668297344976973,2.7042791497831398
diesel,"ETS(add,add,None)",6,2024-01-31,3.1100000000000003,2.146170738165087,,
diesel,"ARIMA(1, 1, 1)",1,2024-02-29,2.15,2.156884595948047,2.057071124012633,2.256698067883461
diesel,"ARIMAX(1, 1, 1)",1,2024-02-29,2.15,2.1481380388757603,2.050543818512743,2.2457322592387774
diesel,"ETS(add,add,None)",1,2024-02-29,2.15,2.1493746213064777,,
diesel,"ARIMA(1, 1, 1)",3,2024-02-29,2.15,2.1840643832369215,1.8875934441707982,2.480535322303045
diesel,"ARIMAX(1, 1, 1)",3,2024-02-29,2.15,2.1813378086539665,1.8938229380395073,2.4688526792684256
diesel,"ETS(add,add,None)",3,2024-02-29,2.15,2.1481239890076806,,
diesel,"ARIMA(1, 1, 1)",6,2024-02-29,3.35,2.2290679351187803,1.7496910535956234,2.7084448166419373
diesel,"ARIMAX(1, 1, 1)",6,2024-02-29,3.35,2.2269452016322018,1.7646015023129458,2.689288900951458
diesel,"ETS(add,add,None)",6,2024-02-29,3.35,2.146248040559485,,
diesel,"ARIMA(1, 1, 1)",1,2024-03-31,2.15,2.1567398728299603,2.0579753576326003,2.2555043880273202
diesel,"ARIMAX(1, 1, 1)",1,2024-03-31,2.15,2.1722616124526524,2.0757135573558623,2.2688096675494425
diesel,"ETS(add,add,None)",1,2024-03-31,2.15,2.149387799950039,,
diesel,"ARIMA(1, 1, 1)",3,2024-03-31,2.15,2.1833483726303857,1.88999263436716,2.4767041108936114
diesel,"ARIMAX(1, 1, 1)",3,2024-03-31,2.15,2.197833292954642,1.9132922119916653,2.4823743739176187
diesel,"ETS(add,add,None)",3,2024-03-31,2.15,2.148163522302372,,
diesel,"ARIMA(1, 1, 1)",6,2024-03-31,3.262,2.227404682297947,1.7530734027926216,2.7017359618032724
diesel,"ARIMAX(1, 1, 1)",6,2024-03-31,3.262,2.264066758530129,1.8063573518633433,2.721776165196915
diesel,"ETS(add,add,None)",6,2024-03-31,3.262,2.146327105830871,,
diesel,"ARIMA(1, 1, 1)",1,2024-04-30,2.15,2.156598495531175,2.0588484021471283,2.2543485889152217
diesel,"ARIMAX(1, 1, 1)",1,2024-04-30,2.15,2.145962514152832,2.050249216242835,2.2416758120628284
diesel,"ETS(add,add,None)",1,2024-04-30,2.15,2.149400029423075,,
diesel,"ARIMA(1, 1, 1)",3,2024-04-30,3.1100000000000003,2.1826517013412334,1.8922806974838184,2.473022705198648
diesel,"ARIMAX(1, 1, 1)",3,2024-04-30,3.1100000000000003,2.1642957532814635,1.8818132528599893,2.446778253702938
diesel,"ETS(add,add,None)",3,2024-04-30,3.1100000000000003,2.1482002082753415,,
diesel,"ARIMA(1, 1, 1)",6,2024-04-30,3.0175,2.2257894555553763,1.7562750436574979,2.695303867453255
diesel,"ARIMAX(1, 1, 1)",6,2024-04-30,3.0175,2.226912087653938,1.7717618886913937,2.682062286616482
diesel,"ETS(add,add,None)",6,2024-04-30,3.0175,2.146400476553741,,
diesel,"ARIMA(1, 1, 1)",1,2024-05-31,2.15,2.15646021689898,2.059691965310815,2.253228468487145
diesel,"ARIMAX(1, 1, 1)",1,2024-05-31,2.15,2.159324938025571,2.0645922714550573,2.2540576045960843
diesel,"ETS(add,add,None)",1,2024-05-31,2.15,2.149412418974001,,
diesel,"ARIMA(1, 1, 1)",3,2024-05-31,3.35,2.1819685605642998,1.894503019459044,2.4694341016695556
diesel,"ARIMAX(1, 1, 1)",3,2024-05-31,3.35,2.1894788163815857,1.909794791184892,2.4691628415782794
diesel,"ETS(add,add,None)",3,2024-05-31,3.35,2.1482373744499617,,
diesel,"ARIMA(1, 1, 1)",6,2024-05-31,2.95,2.2242042979917973,1.7593855187088825,2.689023077274712
